id,title,description,availability,condition,link,image_link,brand,color,material,size,google_product_category,sale price,price
MIDI731,Black Front-Slit Casual Midi,Black Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Black+Front-Slit+Casual+Midi?id=6017,https://paavay.aalam.cloud/aalam/stock/item/6017/image/_/face-img,Paavay,Black,Cotton,M,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI732,Black Front-Slit Casual Midi,Black Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Black+Front-Slit+Casual+Midi?id=6018,https://paavay.aalam.cloud/aalam/stock/item/6018/image/_/face-img,Paavay,Black,Cotton,L,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI733,Black Front-Slit Casual Midi,Black Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Black+Front-Slit+Casual+Midi?id=6019,https://paavay.aalam.cloud/aalam/stock/item/6019/image/_/face-img,Paavay,Black,Cotton,XL,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI734,Black Front-Slit Casual Midi,Black Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Black+Front-Slit+Casual+Midi?id=6020,https://paavay.aalam.cloud/aalam/stock/item/6020/image/_/face-img,Paavay,Black,Cotton,XXL,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI735,Black Front-Slit Casual Midi,Black Front-Slit Casual Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+Front-Slit+Casual+Midi?id=6021,https://paavay.aalam.cloud/aalam/stock/item/6021/image/_/face-img,Paavay,Black,Cotton,XXXL,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI736,Beige Front-Slit Casual Midi,Beige Front-Slit Casual Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Beige+Front-Slit+Casual+Midi?id=6022,https://paavay.aalam.cloud/aalam/stock/item/6022/image/_/face-img,Paavay,BEIGE,Cotton,XS,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI737,Beige Front-Slit Casual Midi,Beige Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Beige+Front-Slit+Casual+Midi?id=6023,https://paavay.aalam.cloud/aalam/stock/item/6023/image/_/face-img,Paavay,BEIGE,Cotton,S,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI738,Beige Front-Slit Casual Midi,Beige Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Beige+Front-Slit+Casual+Midi?id=6024,https://paavay.aalam.cloud/aalam/stock/item/6024/image/_/face-img,Paavay,BEIGE,Cotton,M,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI739,Beige Front-Slit Casual Midi,Beige Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Beige+Front-Slit+Casual+Midi?id=6025,https://paavay.aalam.cloud/aalam/stock/item/6025/image/_/face-img,Paavay,BEIGE,Cotton,L,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI740,Beige Front-Slit Casual Midi,Beige Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Beige+Front-Slit+Casual+Midi?id=6026,https://paavay.aalam.cloud/aalam/stock/item/6026/image/_/face-img,Paavay,BEIGE,Cotton,XL,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI741,Beige Front-Slit Casual Midi,Beige Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Beige+Front-Slit+Casual+Midi?id=6027,https://paavay.aalam.cloud/aalam/stock/item/6027/image/_/face-img,Paavay,BEIGE,Cotton,XXL,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI742,Beige Front-Slit Casual Midi,Beige Front-Slit Casual Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Beige+Front-Slit+Casual+Midi?id=6028,https://paavay.aalam.cloud/aalam/stock/item/6028/image/_/face-img,Paavay,BEIGE,Cotton,XXXL,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI743,Cream Front-Slit Casual Midi,Cream Front-Slit Casual Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Cream+Front-Slit+Casual+Midi?id=6029,https://paavay.aalam.cloud/aalam/stock/item/6029/image/_/face-img,Paavay,BEIGE,Cotton,XS,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI744,Cream Front-Slit Casual Midi,Cream Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Cream+Front-Slit+Casual+Midi?id=6030,https://paavay.aalam.cloud/aalam/stock/item/6030/image/_/face-img,Paavay,BEIGE,Cotton,S,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI745,Cream Front-Slit Casual Midi,Cream Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Cream+Front-Slit+Casual+Midi?id=6031,https://paavay.aalam.cloud/aalam/stock/item/6031/image/_/face-img,Paavay,BEIGE,Cotton,M,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI746,Cream Front-Slit Casual Midi,Cream Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Cream+Front-Slit+Casual+Midi?id=6032,https://paavay.aalam.cloud/aalam/stock/item/6032/image/_/face-img,Paavay,BEIGE,Cotton,L,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI747,Cream Front-Slit Casual Midi,Cream Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Cream+Front-Slit+Casual+Midi?id=6033,https://paavay.aalam.cloud/aalam/stock/item/6033/image/_/face-img,Paavay,BEIGE,Cotton,XL,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI748,Cream Front-Slit Casual Midi,Cream Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Cream+Front-Slit+Casual+Midi?id=6034,https://paavay.aalam.cloud/aalam/stock/item/6034/image/_/face-img,Paavay,BEIGE,Cotton,XXL,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI749,Cream Front-Slit Casual Midi,Cream Front-Slit Casual Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Cream+Front-Slit+Casual+Midi?id=6035,https://paavay.aalam.cloud/aalam/stock/item/6035/image/_/face-img,Paavay,BEIGE,Cotton,XXXL,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI2XL,Navy Front-Slit Casual Midi,Navy Front-Slit Casual Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Navy+Front-Slit+Casual+Midi?id=6036,https://paavay.aalam.cloud/aalam/stock/item/6036/image/_/face-img,Paavay,BLUE,Cotton,XXL,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI750,Massai Wave Hakoba Midi,Massai Wave Hakoba Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Massai+Wave+Hakoba+Midi?id=6037,https://paavay.aalam.cloud/aalam/stock/item/6037/image/_/face-img,Paavay,Black,Cotton,XS,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI751,Massai Wave Hakoba Midi,Massai Wave Hakoba Midi,in stock,new,https://paavay.aalam.cloud/store/item/Massai+Wave+Hakoba+Midi?id=6038,https://paavay.aalam.cloud/aalam/stock/item/6038/image/_/face-img,Paavay,Black,Cotton,S,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI752,Massai Wave Hakoba Midi,Massai Wave Hakoba Midi,in stock,new,https://paavay.aalam.cloud/store/item/Massai+Wave+Hakoba+Midi?id=6039,https://paavay.aalam.cloud/aalam/stock/item/6039/image/_/face-img,Paavay,Black,Cotton,M,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI753,Massai Wave Hakoba Midi,Massai Wave Hakoba Midi,in stock,new,https://paavay.aalam.cloud/store/item/Massai+Wave+Hakoba+Midi?id=6040,https://paavay.aalam.cloud/aalam/stock/item/6040/image/_/face-img,Paavay,Black,Cotton,L,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI754,Massai Wave Hakoba Midi,Massai Wave Hakoba Midi,in stock,new,https://paavay.aalam.cloud/store/item/Massai+Wave+Hakoba+Midi?id=6041,https://paavay.aalam.cloud/aalam/stock/item/6041/image/_/face-img,Paavay,Black,Cotton,XL,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI755,Massai Wave Hakoba Midi,Massai Wave Hakoba Midi,in stock,new,https://paavay.aalam.cloud/store/item/Massai+Wave+Hakoba+Midi?id=6042,https://paavay.aalam.cloud/aalam/stock/item/6042/image/_/face-img,Paavay,Black,Cotton,XXL,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI756,Massai Wave Hakoba Midi,Massai Wave Hakoba Midi,in stock,new,https://paavay.aalam.cloud/store/item/Massai+Wave+Hakoba+Midi?id=6043,https://paavay.aalam.cloud/aalam/stock/item/6043/image/_/face-img,Paavay,Black,Cotton,XXXL,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI757,Fall Foilage Chiffon Maxi,Fall Foilage Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Fall+Foilage+Chiffon+Maxi?id=6050,https://paavay.aalam.cloud/aalam/stock/item/6050/image/_/face-img,Paavay,PINK,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,1676.0 INR,2095.0 INR
MIDI758,Fall Foilage Chiffon Maxi,Fall Foilage Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Fall+Foilage+Chiffon+Maxi?id=6051,https://paavay.aalam.cloud/aalam/stock/item/6051/image/_/face-img,Paavay,PINK,Chiffon,S,Apparel & Accessories > Clothing > Dresses,1676.0 INR,2095.0 INR
MIDI759,Fall Foilage Chiffon Maxi,Fall Foilage Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Fall+Foilage+Chiffon+Maxi?id=6052,https://paavay.aalam.cloud/aalam/stock/item/6052/image/_/face-img,Paavay,PINK,Chiffon,M,Apparel & Accessories > Clothing > Dresses,1676.0 INR,2095.0 INR
MIDI760,Fall Foilage Chiffon Maxi,Fall Foilage Chiffon Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Fall+Foilage+Chiffon+Maxi?id=6053,https://paavay.aalam.cloud/aalam/stock/item/6053/image/_/face-img,Paavay,PINK,Chiffon,L,Apparel & Accessories > Clothing > Dresses,1676.0 INR,2095.0 INR
MIDI761,Fall Foilage Chiffon Maxi,Fall Foilage Chiffon Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Fall+Foilage+Chiffon+Maxi?id=6054,https://paavay.aalam.cloud/aalam/stock/item/6054/image/_/face-img,Paavay,PINK,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,1676.0 INR,2095.0 INR
MIDI762,Fall Foilage Chiffon Maxi,Fall Foilage Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Fall+Foilage+Chiffon+Maxi?id=6055,https://paavay.aalam.cloud/aalam/stock/item/6055/image/_/face-img,Paavay,PINK,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,1676.0 INR,2095.0 INR
MIDI763,Fall Foilage Chiffon Maxi,Fall Foilage Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Fall+Foilage+Chiffon+Maxi?id=6056,https://paavay.aalam.cloud/aalam/stock/item/6056/image/_/face-img,Paavay,PINK,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,1676.0 INR,2095.0 INR
MIDI764,DriftWood Maxi,DriftWood Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/DriftWood+Maxi?id=6057,https://paavay.aalam.cloud/aalam/stock/item/6057/image/_/face-img,Paavay,RED,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,1095.0 INR,2190.0 INR
MIDI765,DriftWood Maxi,DriftWood Maxi,in stock,new,https://paavay.aalam.cloud/store/item/DriftWood+Maxi?id=6058,https://paavay.aalam.cloud/aalam/stock/item/6058/image/_/face-img,Paavay,RED,Chiffon,S,Apparel & Accessories > Clothing > Dresses,1095.0 INR,2190.0 INR
MIDI766,DriftWood Maxi,DriftWood Maxi,in stock,new,https://paavay.aalam.cloud/store/item/DriftWood+Maxi?id=6059,https://paavay.aalam.cloud/aalam/stock/item/6059/image/_/face-img,Paavay,RED,Chiffon,M,Apparel & Accessories > Clothing > Dresses,1095.0 INR,2190.0 INR
MIDI767,DriftWood Maxi,DriftWood Maxi,in stock,new,https://paavay.aalam.cloud/store/item/DriftWood+Maxi?id=6060,https://paavay.aalam.cloud/aalam/stock/item/6060/image/_/face-img,Paavay,RED,Chiffon,L,Apparel & Accessories > Clothing > Dresses,1095.0 INR,2190.0 INR
MIDI768,DriftWood Maxi,DriftWood Maxi,in stock,new,https://paavay.aalam.cloud/store/item/DriftWood+Maxi?id=6062,https://paavay.aalam.cloud/aalam/stock/item/6062/image/_/face-img,Paavay,RED,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,1095.0 INR,2190.0 INR
MIDI769,DriftWood Maxi,DriftWood Maxi,in stock,new,https://paavay.aalam.cloud/store/item/DriftWood+Maxi?id=6064,https://paavay.aalam.cloud/aalam/stock/item/6064/image/_/face-img,Paavay,RED,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,1095.0 INR,2190.0 INR
MIDI770,DriftWood Maxi,DriftWood Maxi,in stock,new,https://paavay.aalam.cloud/store/item/DriftWood+Maxi?id=6065,https://paavay.aalam.cloud/aalam/stock/item/6065/image/_/face-img,Paavay,RED,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,1095.0 INR,2190.0 INR
MIDI771,Orange HalfMoon Hakoba Midi,Orange HalfMoon Hakoba Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Orange+HalfMoon+Hakoba+Midi?id=6066,https://paavay.aalam.cloud/aalam/stock/item/6066/image/_/face-img,Paavay,ORANGE,Cotton,XS,Apparel & Accessories > Clothing > Dresses,1768.0 INR,2080.0 INR
MIDI772,Orange HalfMoon Hakoba Midi,Orange HalfMoon Hakoba Midi,in stock,new,https://paavay.aalam.cloud/store/item/Orange+HalfMoon+Hakoba+Midi?id=6067,https://paavay.aalam.cloud/aalam/stock/item/6067/image/_/face-img,Paavay,ORANGE,Cotton,S,Apparel & Accessories > Clothing > Dresses,1768.0 INR,2080.0 INR
MIDI773,Orange HalfMoon Hakoba Midi,Orange HalfMoon Hakoba Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Orange+HalfMoon+Hakoba+Midi?id=6068,https://paavay.aalam.cloud/aalam/stock/item/6068/image/_/face-img,Paavay,ORANGE,Cotton,M,Apparel & Accessories > Clothing > Dresses,1768.0 INR,2080.0 INR
MIDI774,Orange HalfMoon Hakoba Midi,Orange HalfMoon Hakoba Midi,in stock,new,https://paavay.aalam.cloud/store/item/Orange+HalfMoon+Hakoba+Midi?id=6069,https://paavay.aalam.cloud/aalam/stock/item/6069/image/_/face-img,Paavay,ORANGE,Cotton,L,Apparel & Accessories > Clothing > Dresses,1768.0 INR,2080.0 INR
MIDI775,Orange HalfMoon Hakoba Midi,Orange HalfMoon Hakoba Midi,in stock,new,https://paavay.aalam.cloud/store/item/Orange+HalfMoon+Hakoba+Midi?id=6070,https://paavay.aalam.cloud/aalam/stock/item/6070/image/_/face-img,Paavay,ORANGE,Cotton,XL,Apparel & Accessories > Clothing > Dresses,1768.0 INR,2080.0 INR
MIDI776,Orange HalfMoon Hakoba Midi,Orange HalfMoon Hakoba Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Orange+HalfMoon+Hakoba+Midi?id=6071,https://paavay.aalam.cloud/aalam/stock/item/6071/image/_/face-img,Paavay,ORANGE,Cotton,XXL,Apparel & Accessories > Clothing > Dresses,1768.0 INR,2080.0 INR
MIDI777,Orange HalfMoon Hakoba Midi,Orange HalfMoon Hakoba Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Orange+HalfMoon+Hakoba+Midi?id=6072,https://paavay.aalam.cloud/aalam/stock/item/6072/image/_/face-img,Paavay,ORANGE,Cotton,XXXL,Apparel & Accessories > Clothing > Dresses,1768.0 INR,2080.0 INR
MIDI778,Minted Foilage Chiffon Midi,Minted Foilage Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Minted+Foilage+Chiffon+Midi?id=6073,https://paavay.aalam.cloud/aalam/stock/item/6073/image/_/face-img,Paavay,Green,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,1536.5 INR,2195.0 INR
MIDI779,Minted Foilage Chiffon Midi,Minted Foilage Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Minted+Foilage+Chiffon+Midi?id=6074,https://paavay.aalam.cloud/aalam/stock/item/6074/image/_/face-img,Paavay,Green,Chiffon,S,Apparel & Accessories > Clothing > Dresses,1536.5 INR,2195.0 INR
MIDI780,Minted Foilage Chiffon Midi,Minted Foilage Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Minted+Foilage+Chiffon+Midi?id=6077,https://paavay.aalam.cloud/aalam/stock/item/6077/image/_/face-img,Paavay,Green,Chiffon,M,Apparel & Accessories > Clothing > Dresses,1536.5 INR,2195.0 INR
MIDI781,Minted Foilage Chiffon Midi,Minted Foilage Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Minted+Foilage+Chiffon+Midi?id=6081,https://paavay.aalam.cloud/aalam/stock/item/6081/image/_/face-img,Paavay,Green,Chiffon,L,Apparel & Accessories > Clothing > Dresses,1536.5 INR,2195.0 INR
MIDI782,Minted Foilage Chiffon Midi,Minted Foilage Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Minted+Foilage+Chiffon+Midi?id=6082,https://paavay.aalam.cloud/aalam/stock/item/6082/image/_/face-img,Paavay,Green,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,1536.5 INR,2195.0 INR
MIDI783,Minted Foilage Chiffon Midi,Minted Foilage Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Minted+Foilage+Chiffon+Midi?id=6085,https://paavay.aalam.cloud/aalam/stock/item/6085/image/_/face-img,Paavay,Green,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,1536.5 INR,2195.0 INR
MIDI784,Minted Foilage Chiffon Midi,Minted Foilage Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Minted+Foilage+Chiffon+Midi?id=6086,https://paavay.aalam.cloud/aalam/stock/item/6086/image/_/face-img,Paavay,Green,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,1536.5 INR,2195.0 INR
MIDI785,Regal Damask Maxi,Regal Damask Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Regal+Damask+Maxi?id=6087,https://paavay.aalam.cloud/aalam/stock/item/6087/image/_/face-img,Paavay,Red,LINEN,XS,Apparel & Accessories > Clothing > Dresses,1610.75 INR,1895.0 INR
MIDI786,Regal Damask Maxi,Regal Damask Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Regal+Damask+Maxi?id=6088,https://paavay.aalam.cloud/aalam/stock/item/6088/image/_/face-img,Paavay,Red,LINEN,S,Apparel & Accessories > Clothing > Dresses,1610.75 INR,1895.0 INR
MIDI787,Regal Damask Maxi,Regal Damask Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Regal+Damask+Maxi?id=6089,https://paavay.aalam.cloud/aalam/stock/item/6089/image/_/face-img,Paavay,Red,LINEN,M,Apparel & Accessories > Clothing > Dresses,1610.75 INR,1895.0 INR
MIDI788,Regal Damask Maxi,Regal Damask Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Regal+Damask+Maxi?id=6090,https://paavay.aalam.cloud/aalam/stock/item/6090/image/_/face-img,Paavay,Red,LINEN,L,Apparel & Accessories > Clothing > Dresses,1610.75 INR,1895.0 INR
MIDI789,Regal Damask Maxi,Regal Damask Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Regal+Damask+Maxi?id=6091,https://paavay.aalam.cloud/aalam/stock/item/6091/image/_/face-img,Paavay,Red,LINEN,XL,Apparel & Accessories > Clothing > Dresses,1610.75 INR,1895.0 INR
MIDI790,Regal Damask Maxi,Regal Damask Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Regal+Damask+Maxi?id=6092,https://paavay.aalam.cloud/aalam/stock/item/6092/image/_/face-img,Paavay,Red,LINEN,XXL,Apparel & Accessories > Clothing > Dresses,1610.75 INR,1895.0 INR
MIDI800,Regal Damask Maxi,Regal Damask Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Regal+Damask+Maxi?id=6093,https://paavay.aalam.cloud/aalam/stock/item/6093/image/_/face-img,Paavay,Red,LINEN,XXXL,Apparel & Accessories > Clothing > Dresses,1610.75 INR,1895.0 INR
MIDI801,Tapestry Dot Panel Midi,Tapestry Dot Panel Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Tapestry+Dot+Panel+Midi?id=6096,https://paavay.aalam.cloud/aalam/stock/item/6096/image/_/face-img,Paavay,BEIGE,LINEN,XS,Apparel & Accessories > Clothing > Dresses,1691.47 INR,1989.96 INR
MIDI802,Tapestry Dot Panel Midi,Tapestry Dot Panel Midi,in stock,new,https://paavay.aalam.cloud/store/item/Tapestry+Dot+Panel+Midi?id=6097,https://paavay.aalam.cloud/aalam/stock/item/6097/image/_/face-img,Paavay,BEIGE,LINEN,S,Apparel & Accessories > Clothing > Dresses,1691.47 INR,1989.96 INR
MIDI803,Tapestry Dot Panel Midi,Tapestry Dot Panel Midi,in stock,new,https://paavay.aalam.cloud/store/item/Tapestry+Dot+Panel+Midi?id=6098,https://paavay.aalam.cloud/aalam/stock/item/6098/image/_/face-img,Paavay,BEIGE,LINEN,M,Apparel & Accessories > Clothing > Dresses,1691.47 INR,1989.96 INR
MIDI804,Tapestry Dot Panel Midi,Tapestry Dot Panel Midi,in stock,new,https://paavay.aalam.cloud/store/item/Tapestry+Dot+Panel+Midi?id=6099,https://paavay.aalam.cloud/aalam/stock/item/6099/image/_/face-img,Paavay,BEIGE,LINEN,L,Apparel & Accessories > Clothing > Dresses,1691.47 INR,1989.96 INR
MIDI805,Tapestry Dot Panel Midi,Tapestry Dot Panel Midi,in stock,new,https://paavay.aalam.cloud/store/item/Tapestry+Dot+Panel+Midi?id=6100,https://paavay.aalam.cloud/aalam/stock/item/6100/image/_/face-img,Paavay,BEIGE,LINEN,XL,Apparel & Accessories > Clothing > Dresses,1691.47 INR,1989.96 INR
MIDI806,Tapestry Dot Panel Midi,Tapestry Dot Panel Midi,in stock,new,https://paavay.aalam.cloud/store/item/Tapestry+Dot+Panel+Midi?id=6101,https://paavay.aalam.cloud/aalam/stock/item/6101/image/_/face-img,Paavay,BEIGE,LINEN,XXL,Apparel & Accessories > Clothing > Dresses,1691.47 INR,1989.96 INR
MIDI807,Tapestry Dot Panel Midi,Tapestry Dot Panel Midi,in stock,new,https://paavay.aalam.cloud/store/item/Tapestry+Dot+Panel+Midi?id=6102,https://paavay.aalam.cloud/aalam/stock/item/6102/image/_/face-img,Paavay,BEIGE,LINEN,XXXL,Apparel & Accessories > Clothing > Dresses,1691.47 INR,1989.96 INR
MIDI808,Sable Midi Dress,Sable Midi Dress,out of stock,new,https://paavay.aalam.cloud/store/item/Sable+Midi+Dress?id=6103,https://paavay.aalam.cloud/aalam/stock/item/6103/image/_/face-img,Paavay,BEIGE,LINEN,XS,Apparel & Accessories > Clothing > Dresses,947.5 INR,1895.0 INR
MIDI809,Sable Midi Dress,Sable Midi Dress,in stock,new,https://paavay.aalam.cloud/store/item/Sable+Midi+Dress?id=6104,https://paavay.aalam.cloud/aalam/stock/item/6104/image/_/face-img,Paavay,BEIGE,LINEN,S,Apparel & Accessories > Clothing > Dresses,947.5 INR,1895.0 INR
