id,title,description,availability,condition,link,image_link,brand,color,material,pattern,size,google_product_category,fb_product_category,gender,age_group,sale price,price
B1-00K-013-03 - 1,Blue Daisy Sleeveless Kurta - 1,Blue Daisy Sleeveless Kurta - 1,out of stock,new,https://www.zingclothing.in/store/item/Blue+Daisy+Sleeveless+Kurta+-+1?id=72,https://www.zingclothing.in/aalam/stock/item/72/image/_/face-img,Zing,Blue,Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,548.0 INR,685.0 INR
B1-00K-013-04 - 1,Blue Daisy Sleeveless Kurta - 1,Blue Daisy Sleeveless Kurta - 1,out of stock,new,https://www.zingclothing.in/store/item/Blue+Daisy+Sleeveless+Kurta+-+1?id=73,https://www.zingclothing.in/aalam/stock/item/73/image/_/face-img,Zing,Blue,Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,548.0 INR,685.0 INR
B1-00K-013-05 - 1,Blue Daisy Sleeveless Kurta - 1,Blue Daisy Sleeveless Kurta - 1,out of stock,new,https://www.zingclothing.in/store/item/Blue+Daisy+Sleeveless+Kurta+-+1?id=74,https://www.zingclothing.in/aalam/stock/item/74/image/_/face-img,Zing,Blue,Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,548.0 INR,685.0 INR
B1-00K-013-06 - 1,Blue Daisy Sleeveless Kurta - 1,Blue Daisy Sleeveless Kurta - 1,out of stock,new,https://www.zingclothing.in/store/item/Blue+Daisy+Sleeveless+Kurta+-+1?id=75,https://www.zingclothing.in/aalam/stock/item/75/image/_/face-img,Zing,Blue,Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,548.0 INR,685.0 INR
B1-00K-014-01,Greyish Floral Kurta-Take It and Go - Sale,Greyish Floral Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Greyish+Floral+Kurta?id=76,https://www.zingclothing.in/aalam/stock/item/76/image/_/face-img,Zing,Grey,Cotton,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,442.0 INR,680.0 INR
B1-00K-014-02,Greyish Floral Kurta-Take It and Go - Sale,Greyish Floral Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Greyish+Floral+Kurta?id=77,https://www.zingclothing.in/aalam/stock/item/77/image/_/face-img,Zing,Grey,Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,442.0 INR,680.0 INR
B1-00K-014-03,Greyish Floral Kurta-Take It and Go - Sale,Greyish Floral Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Greyish+Floral+Kurta?id=78,https://www.zingclothing.in/aalam/stock/item/78/image/_/face-img,Zing,Grey,Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,442.0 INR,680.0 INR
B1-00K-014-04,Greyish Floral Kurta-Take It and Go - Sale,Greyish Floral Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Greyish+Floral+Kurta?id=79,https://www.zingclothing.in/aalam/stock/item/79/image/_/face-img,Zing,Grey,Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,442.0 INR,680.0 INR
B1-00K-014-05,Greyish Floral Kurta-Take It and Go - Sale,Greyish Floral Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Greyish+Floral+Kurta?id=80,https://www.zingclothing.in/aalam/stock/item/80/image/_/face-img,Zing,Grey,Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,442.0 INR,680.0 INR
B1-00K-014-06,Greyish Floral Kurta-Take It and Go - Sale,Greyish Floral Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Greyish+Floral+Kurta?id=81,https://www.zingclothing.in/aalam/stock/item/81/image/_/face-img,Zing,Grey,Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,442.0 INR,680.0 INR
B1-00K-015-01 - 1,Blue Green Kurta,Blue Green Kurta,out of stock,new,https://www.zingclothing.in/store/item/Blue+Green+Kurta?id=82,https://www.zingclothing.in/aalam/stock/item/82/image/_/face-img,Zing,Green,Cotton,Geometric,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-015-02 - 1,Blue Green Kurta,Blue Green Kurta,out of stock,new,https://www.zingclothing.in/store/item/Blue+Green+Kurta?id=83,https://www.zingclothing.in/aalam/stock/item/83/image/_/face-img,Zing,Green,Cotton,Geometric,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-015-03 - 1,Blue Green Kurta,Blue Green Kurta,out of stock,new,https://www.zingclothing.in/store/item/Blue+Green+Kurta?id=84,https://www.zingclothing.in/aalam/stock/item/84/image/_/face-img,Zing,Green,Cotton,Geometric,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-015-04 - 1,Blue Green Kurta,Blue Green Kurta,out of stock,new,https://www.zingclothing.in/store/item/Blue+Green+Kurta?id=85,https://www.zingclothing.in/aalam/stock/item/85/image/_/face-img,Zing,Green,Cotton,Geometric,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-015-05 - 1,Blue Green Kurta,Blue Green Kurta,out of stock,new,https://www.zingclothing.in/store/item/Blue+Green+Kurta?id=86,https://www.zingclothing.in/aalam/stock/item/86/image/_/face-img,Zing,Green,Cotton,Geometric,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-015-06 - 1,Blue Green Kurta,Blue Green Kurta,out of stock,new,https://www.zingclothing.in/store/item/Blue+Green+Kurta?id=87,https://www.zingclothing.in/aalam/stock/item/87/image/_/face-img,Zing,Green,Cotton,Geometric,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-016-01,Pink Wine A-line Kurta-Take It and Go - Sale,Pink Wine A-line Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Wine+A-line+Kurta?id=88,https://www.zingclothing.in/aalam/stock/item/88/image/_/face-img,Zing,Pink,Cotton,Solid,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,627.0 INR,1140.0 INR
B1-00K-016-02,Pink Wine A-line Kurta-Take It and Go - Sale,Pink Wine A-line Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Wine+A-line+Kurta?id=89,https://www.zingclothing.in/aalam/stock/item/89/image/_/face-img,Zing,Pink,Cotton,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,627.0 INR,1140.0 INR
B1-00K-016-03,Pink Wine A-line Kurta-Take It and Go - Sale,Pink Wine A-line Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Wine+A-line+Kurta?id=90,https://www.zingclothing.in/aalam/stock/item/90/image/_/face-img,Zing,Pink,Cotton,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,627.0 INR,1140.0 INR
B1-00K-016-04,Pink Wine A-line Kurta-Take It and Go - Sale,Pink Wine A-line Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Wine+A-line+Kurta?id=91,https://www.zingclothing.in/aalam/stock/item/91/image/_/face-img,Zing,Pink,Cotton,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,627.0 INR,1140.0 INR
B1-00K-016-05,Pink Wine A-line Kurta-Take It and Go - Sale,Pink Wine A-line Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Wine+A-line+Kurta?id=92,https://www.zingclothing.in/aalam/stock/item/92/image/_/face-img,Zing,Pink,Cotton,Solid,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,627.0 INR,1140.0 INR
B1-00K-016-06,Pink Wine A-line Kurta-Take It and Go - Sale,Pink Wine A-line Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Wine+A-line+Kurta?id=93,https://www.zingclothing.in/aalam/stock/item/93/image/_/face-img,Zing,Pink,Cotton,Solid,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,627.0 INR,1140.0 INR
B1-00K-017-01,Pastel Blue Kurta-Take It and Go - Sale,Pastel Blue Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pastel+Blue+Kurta?id=94,https://www.zingclothing.in/aalam/stock/item/94/image/_/face-img,Zing,Blue,Cotton,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-017-02,Pastel Blue Kurta-Take It and Go - Sale,Pastel Blue Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pastel+Blue+Kurta?id=95,https://www.zingclothing.in/aalam/stock/item/95/image/_/face-img,Zing,Blue,Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-017-03,Pastel Blue Kurta-Take It and Go - Sale,Pastel Blue Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pastel+Blue+Kurta?id=96,https://www.zingclothing.in/aalam/stock/item/96/image/_/face-img,Zing,Blue,Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-017-04,Pastel Blue Kurta-Take It and Go - Sale,Pastel Blue Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pastel+Blue+Kurta?id=97,https://www.zingclothing.in/aalam/stock/item/97/image/_/face-img,Zing,Blue,Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-017-05,Pastel Blue Kurta-Take It and Go - Sale,Pastel Blue Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pastel+Blue+Kurta?id=98,https://www.zingclothing.in/aalam/stock/item/98/image/_/face-img,Zing,Blue,Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-017-06,Pastel Blue Kurta-Take It and Go - Sale,Pastel Blue Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pastel+Blue+Kurta?id=99,https://www.zingclothing.in/aalam/stock/item/99/image/_/face-img,Zing,Blue,Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-018-01,Pastel Green Floral Kurta Batch 1-Take It and Go - Sale,Pastel Green Floral Kurta Batch 1-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pastel+Green+Floral+Kurta+Batch+1?id=100,https://www.zingclothing.in/aalam/stock/item/100/image/_/face-img,Zing,Green,Cotton,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,561.0 INR,1020.0 INR
B1-00K-018-02,Pastel Green Floral Kurta Batch 1-Take It and Go - Sale,Pastel Green Floral Kurta Batch 1-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pastel+Green+Floral+Kurta+Batch+1?id=101,https://www.zingclothing.in/aalam/stock/item/101/image/_/face-img,Zing,Green,Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,561.0 INR,1020.0 INR
B1-00K-018-03,Pastel Green Floral Kurta Batch 1-Take It and Go - Sale,Pastel Green Floral Kurta Batch 1-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pastel+Green+Floral+Kurta+Batch+1?id=102,https://www.zingclothing.in/aalam/stock/item/102/image/_/face-img,Zing,Green,Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,561.0 INR,1020.0 INR
B1-00K-018-04,Pastel Green Floral Kurta Batch 1-Take It and Go - Sale,Pastel Green Floral Kurta Batch 1-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pastel+Green+Floral+Kurta+Batch+1?id=103,https://www.zingclothing.in/aalam/stock/item/103/image/_/face-img,Zing,Green,Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,561.0 INR,1020.0 INR
B1-00K-018-05,Pastel Green Floral Kurta Batch 1-Take It and Go - Sale,Pastel Green Floral Kurta Batch 1-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pastel+Green+Floral+Kurta+Batch+1?id=104,https://www.zingclothing.in/aalam/stock/item/104/image/_/face-img,Zing,Green,Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,561.0 INR,1020.0 INR
B1-00K-018-06,Pastel Green Floral Kurta Batch 1-Take It and Go - Sale,Pastel Green Floral Kurta Batch 1-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pastel+Green+Floral+Kurta+Batch+1?id=105,https://www.zingclothing.in/aalam/stock/item/105/image/_/face-img,Zing,Green,Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,561.0 INR,1020.0 INR
B1-00K-019-01,Blue Ajrak Kurta-Take It and Go - Sale,Blue Ajrak Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Blue+Ajrak+Kurta?id=106,https://www.zingclothing.in/aalam/stock/item/106/image/_/face-img,Zing,Blue,Cotton,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,442.0 INR,680.0 INR
B1-00K-019-02,Blue Ajrak Kurta-Take It and Go - Sale,Blue Ajrak Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Blue+Ajrak+Kurta?id=107,https://www.zingclothing.in/aalam/stock/item/107/image/_/face-img,Zing,Blue,Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,442.0 INR,680.0 INR
B1-00K-019-03,Blue Ajrak Kurta-Take It and Go - Sale,Blue Ajrak Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Blue+Ajrak+Kurta?id=108,https://www.zingclothing.in/aalam/stock/item/108/image/_/face-img,Zing,Blue,Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,442.0 INR,680.0 INR
B1-00K-019-04,Blue Ajrak Kurta-Take It and Go - Sale,Blue Ajrak Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Blue+Ajrak+Kurta?id=109,https://www.zingclothing.in/aalam/stock/item/109/image/_/face-img,Zing,Blue,Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,442.0 INR,680.0 INR
B1-00K-019-05,Blue Ajrak Kurta-Take It and Go - Sale,Blue Ajrak Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Blue+Ajrak+Kurta?id=110,https://www.zingclothing.in/aalam/stock/item/110/image/_/face-img,Zing,Blue,Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,442.0 INR,680.0 INR
B1-00K-019-06,Blue Ajrak Kurta-Take It and Go - Sale,Blue Ajrak Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Blue+Ajrak+Kurta?id=111,https://www.zingclothing.in/aalam/stock/item/111/image/_/face-img,Zing,Blue,Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,442.0 INR,680.0 INR
B1-00K-020-01,Navy Butta Kurta-Take It and Go - Sale,Navy Butta Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Navy+Butta+Kurta?id=112,https://www.zingclothing.in/aalam/stock/item/112/image/_/face-img,Zing,Blue,Cotton,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-020-02,Navy Butta Kurta-Take It and Go - Sale,Navy Butta Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Navy+Butta+Kurta?id=113,https://www.zingclothing.in/aalam/stock/item/113/image/_/face-img,Zing,Blue,Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-020-03,Navy Butta Kurta-Take It and Go - Sale,Navy Butta Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Navy+Butta+Kurta?id=114,https://www.zingclothing.in/aalam/stock/item/114/image/_/face-img,Zing,Blue,Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-020-04,Navy Butta Kurta-Take It and Go - Sale,Navy Butta Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Navy+Butta+Kurta?id=115,https://www.zingclothing.in/aalam/stock/item/115/image/_/face-img,Zing,Blue,Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-020-05,Navy Butta Kurta-Take It and Go - Sale,Navy Butta Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Navy+Butta+Kurta?id=116,https://www.zingclothing.in/aalam/stock/item/116/image/_/face-img,Zing,Blue,Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-00K-020-06,Navy Butta Kurta-Take It and Go - Sale,Navy Butta Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Navy+Butta+Kurta?id=117,https://www.zingclothing.in/aalam/stock/item/117/image/_/face-img,Zing,Blue,Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,495.0 INR,900.0 INR
B1-0DR-001-01,Black Polka Dress-Take It and Go - Sale,Black Polka Dress-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Polka+Dress?id=118,https://www.zingclothing.in/aalam/stock/item/118/image/_/face-img,Zing,Black,Poly Crepe,Polka,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,480.0 INR,1000.0 INR
B1-0DR-001-02,Black Polka Dress-Take It and Go - Sale,Black Polka Dress-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Polka+Dress?id=119,https://www.zingclothing.in/aalam/stock/item/119/image/_/face-img,Zing,Black,Poly Crepe,Polka,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,480.0 INR,1000.0 INR
B1-0DR-001-03,Black Polka Dress-Take It and Go - Sale,Black Polka Dress-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Polka+Dress?id=120,https://www.zingclothing.in/aalam/stock/item/120/image/_/face-img,Zing,Black,Poly Crepe,Polka,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,480.0 INR,1000.0 INR
B1-0DR-001-04,Black Polka Dress-Take It and Go - Sale,Black Polka Dress-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Polka+Dress?id=121,https://www.zingclothing.in/aalam/stock/item/121/image/_/face-img,Zing,Black,Poly Crepe,Polka,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,480.0 INR,1000.0 INR
B1-0DR-002-01,Multicolour Abstract Sleeveless Dress-Take It and Go - Sale,Multicolour Abstract Sleeveless Dress-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Multicolour+Abstract+Sleeveless+Dress?id=122,https://www.zingclothing.in/aalam/stock/item/122/image/_/face-img,Zing,"Multicolour,Beige",Cotton Blend,Geometric,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,682.0 INR,1100.0 INR
B1-0DR-002-02,Multicolour Abstract Sleeveless Dress-Take It and Go - Sale,Multicolour Abstract Sleeveless Dress-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Multicolour+Abstract+Sleeveless+Dress?id=123,https://www.zingclothing.in/aalam/stock/item/123/image/_/face-img,Zing,"Beige,Multicolour",Cotton Blend,Geometric,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,682.0 INR,1100.0 INR
