ID,ITEM NAME,ITEM TYPE,ITEM CODE,SALE PRICE,SALE DISCOUNT RATE,SALE DISCOUNT PRICE,SALE DISCOUNT MODE,CURRENT STOCK,IS PUBLIC,PROPERTY:Colour,PROPERTY:Fabric,PROPERTY:Feeding Maxi,PROPERTY:Neck,PROPERTY:Size,PROPERTY:Skirt Length,PROPERTY:Sleeve Type,PROPERTY:Total Length,PROPERTY:__category
"225","Lining Skirt Nude","Saree Contours","LSNS","890.00","35.00","311.50","rate","","True","Nude",,,,"Skubby",,,,"Saree Contours"
"226","Lining Skirt Nude","Saree Contours","LSNM","890.00","35.00","311.50","rate","","True","Nude",,,,"Plumpy",,,,"Saree Contours"
"227","Lining Skirt Black","Saree Contours","LSBLACKX","890.00","35.00","311.50","rate","","True","Black",,,,"Skinny",,,,"Saree Contours"
"228","Lining Skirt Black","Saree Contours","LSBLACKM","890.00","35.00","311.50","rate","","True","Black",,,,"Plumpy",,,,"Saree Contours"
"229","Lolita","Ready to Wear Blouses","LOLIWINEXL","690.00","25.00","172.50","rate","24.0","True","Grape",,,,"XL",,,,"Best Sellers,Sale Products"
"230","Lining Skirt Black","Saree Contours","LSBLACKS","890.00","35.00","311.50","rate","","True","Black",,,,"Skubby",,,,"Saree Contours"
"231","Lolita","Ready to Wear Blouses","LOLIWINEX","690.00","25.00","172.50","rate","1.0","True","Grape",,,,"XS",,,,"Best Sellers,Sale Products"
"232","Lolita","Ready to Wear Blouses","LOLIREDXL","690.00","25.00","172.50","rate","","True","Red",,,,"XL",,,,"Sale Products"
"233","Lolita","Ready to Wear Blouses","LOLIWINEL","690.00","25.00","172.50","rate","61.0","True","Grape",,,,"L",,,,"Best Sellers,Sale Products"
"234","Lolita","Ready to Wear Blouses","LOLIWINEM","690.00","25.00","172.50","rate","","True","Grape",,,,"M",,,,"Best Sellers,Sale Products"
"235","Lolita","Ready to Wear Blouses","LOLIWINES","690.00","25.00","172.50","rate","","True","Grape",,,,"S",,,,"Best Sellers,Sale Products"
"236","Lolita","Ready to Wear Blouses","LOLIREDX","690.00","25.00","172.50","rate","56.0","True","Red",,,,"XS",,,,"Sale Products"
"237","Lolita","Ready to Wear Blouses","LOLIREDS","690.00","25.00","172.50","rate","","True","Red",,,,"S",,,,"Sale Products"
"238","Lolita","Ready to Wear Blouses","LOLIREDM","690.00","25.00","172.50","rate","","True","Red",,,,"M",,,,"Sale Products"
"239","Lolita","Ready to Wear Blouses","LOLIREDL","690.00","25.00","172.50","rate","","True","Red",,,,"L",,,,"Sale Products"
"240","Lolita","Ready to Wear Blouses","LOLIPINEX","690.00","25.00","172.50","rate","101.0","True","Pine",,,,"XS",,,,"Best Sellers,Sale Products"
"241","Lolita","Ready to Wear Blouses","LOLIPINEXL","690.00","25.00","172.50","rate","","True","Pine",,,,"XL",,,,"Sale Products"
"242","Lolita","Ready to Wear Blouses","LOLIPINES","690.00","25.00","172.50","rate","","True","Pine",,,,"S",,,,"Sale Products"
"243","Lolita","Ready to Wear Blouses","LOLIDENIMXL","690.00","25.00","172.50","rate","","True","Denim",,,,"XL",,,,"Sale Products,Best Sellers"
"244","Lolita","Ready to Wear Blouses","LOLIDENIMX","690.00","25.00","172.50","rate","","True","Denim",,,,"XS",,,,"Best Sellers,Sale Products"
"245","Lolita","Ready to Wear Blouses","LOLIDENIMS","690.00","25.00","172.50","rate","","True","Denim",,,,"S",,,,"Best Sellers,Sale Products"
"246","Lolita","Ready to Wear Blouses","LOLIPINEM","690.00","25.00","172.50","rate","","True","Pine",,,,"M",,,,"Sale Products"
"247","Lolita","Ready to Wear Blouses","LOLIPINEL","690.00","25.00","172.50","rate","","True","Pine",,,,"L",,,,"Sale Products"
"248","Lolita","Ready to Wear Blouses","LOLIDENIMM","690.00","25.00","172.50","rate","","True","Denim",,,,"M",,,,"Sale Products,Best Sellers"
"249","Lolita","Ready to Wear Blouses","LOLIDENIML","690.00","25.00","172.50","rate","","True","Denim",,,,"L",,,,"Best Sellers,Sale Products"
"250","Lolita","Ready to Wear Blouses","LOLIBOUGXL","690.00","25.00","172.50","rate","","True","Bougainvillea",,,,"XL",,,,"Sale Products"
"251","Lolita","Ready to Wear Blouses","LOLIBOUGX","690.00","25.00","172.50","rate","49.0","True","Bougainvillea",,,,"XS",,,,"Best Sellers,Sale Products"
"252","Lolita","Ready to Wear Blouses","LOLIBOUGL","690.00","25.00","172.50","rate","","True","Bougainvillea",,,,"L",,,,"Sale Products"
"253","Lolita","Ready to Wear Blouses","LOLIBOUGS","690.00","25.00","172.50","rate","","True","Bougainvillea",,,,"S",,,,"Sale Products"
"255","Lolita","Ready to Wear Blouses","LOLIBLACKXL","690.00","25.00","172.50","rate","","True","Black",,,,"XL",,,,"Sale Products"
"256","Lolita","Ready to Wear Blouses","LOLIBLACKM","690.00","25.00","172.50","rate","","True","Black",,,,"M",,,,"Sale Products"
"257","MidNight","Saree Contours","DNX03","1190.00","25.00","297.50","rate","8.0","True","Midnight",,,,"Skinny","Maxi",,,"Saree Contours,clearout"
"258","Lolita","Ready to Wear Blouses","LOLIBLACKS","690.00","25.00","172.50","rate","","True","Black",,,,"S",,,,"Sale Products"
"259","Lolita","Ready to Wear Blouses","LOLIBLACKX","690.00","25.00","172.50","rate","","True","Black",,,,"XS",,,,"Best Sellers,Sale Products"
"260","Lolita","Ready to Wear Blouses","LOLIBLACKL","690.00","25.00","172.50","rate","","True","Black",,,,"L",,,,"Sale Products"
"261","MidNight","Saree Contours","DNS03","1190.00","25.00","297.50","rate","","True","Midnight",,,,"Skubby","Maxi",,,"Saree Contours"
"262","MidNight","Saree Contours","DNX02","1190.00","25.00","297.50","rate","","True","Midnight",,,,"Skinny","Mini",,,"Saree Contours"
"263","MidNight","Saree Contours","DNX01","1190.00","25.00","297.50","rate","","True","Midnight",,,,"Skinny","Micro",,,"Saree Contours"
"264","MidNight","Saree Contours","DNS02","1190.00","25.00","297.50","rate","","True","Midnight",,,,"Skubby","Mini",,,"Saree Contours"
"265","MidNight","Saree Contours","DNS01","1190.00","25.00","297.50","rate","17.0","True","Midnight",,,,"Skubby","Micro",,,"Saree Contours"
"266","MidNight","Saree Contours","DNM03","1190.00","25.00","297.50","rate","","True","Midnight",,,,"Plumpy","Maxi",,,"Saree Contours"
"267","MidNight","Saree Contours","DNM02","1190.00","25.00","297.50","rate","","True","Midnight",,,,"Plumpy","Mini",,,"Saree Contours"
"268","MidNight","Saree Contours","DNM01","1190.00","25.00","297.50","rate","2.0","True","Midnight",,,,"Plumpy","Micro",,,"clearout,Saree Contours"
"269","MidNight","Saree Contours","DNL03","1190.00","25.00","297.50","rate","","True","Midnight",,,,"Chunky","Maxi",,,"Saree Contours"
"270","MidNight","Saree Contours","DNL02","1190.00","25.00","297.50","rate","","True","Midnight",,,,"Chunky","Mini",,,"Saree Contours"
"271","MidNight","Saree Contours","DNL01","1190.00","25.00","297.50","rate","","True","Midnight",,,,"Chunky","Micro",,,"clearout,Saree Contours"
"272","White","Saree Contours","WX03","1190.00","25.00","297.50","rate","9.0","True","Moonlight",,,,"Skinny","Maxi",,,"Saree Contours"
"273","White","Saree Contours","WX02","1190.00","25.00","297.50","rate","51.0","True","Moonlight",,,,"Skinny","Mini",,,"Saree Contours,clearout"
"274","White","Saree Contours","WX01","1190.00","25.00","297.50","rate","35.0","True","Moonlight",,,,"Skinny","Micro",,,"Saree Contours"
"275","White","Saree Contours","WS03","1190.00","25.00","297.50","rate","","True","Moonlight",,,,"Skubby","Maxi",,,"Saree Contours"
"276","White","Saree Contours","WS02","1190.00","25.00","297.50","rate","","True","Moonlight",,,,"Skubby","Mini",,,"Saree Contours"
"277","White","Saree Contours","WS01","1190.00","25.00","297.50","rate","76.0","True","Moonlight",,,,"Skubby","Micro",,,"Saree Contours"
"278","White","Saree Contours","WM03","1190.00","25.00","297.50","rate","","True","Moonlight",,,,"Plumpy","Maxi",,,"Saree Contours"
"279","White","Saree Contours","WM02","1190.00","25.00","297.50","rate","","True","Moonlight",,,,"Plumpy","Mini",,,"Saree Contours"
"280","White","Saree Contours","WM01","1190.00","25.00","297.50","rate","38.0","True","Moonlight",,,,"Plumpy","Micro",,,"clearout,Saree Contours"
"281","White","Saree Contours","WL03","1190.00","25.00","297.50","rate","","True","Moonlight",,,,"Chunky","Maxi",,,"Saree Contours"
"282","White","Saree Contours","WL01","1190.00","25.00","297.50","rate","","True","Moonlight",,,,"Chunky","Micro",,,"clearout,Saree Contours"
"283","White","Saree Contours","WL02","1190.00","25.00","297.50","rate","","True","Moonlight",,,,"Chunky","Mini",,,"Saree Contours"
"284","Nude","Saree Contours","NX03","1790.00","","","rate","","True","Nude",,,,"Skinny","Maxi",,,"Saree Contours"
"285","Nude","Saree Contours","NX02","1790.00","","","rate","","True","Nude",,,,"Skinny","Mini",,,"Saree Contours"
"286","Nude","Saree Contours","NX01","1790.00","","","rate","","True","Nude",,,,"Skinny","Micro",,,"Saree Contours"
"287","Nude","Saree Contours","NS03","1790.00","","","rate","","True","Nude",,,,"Skubby","Maxi",,,"Saree Contours"
"288","Nude","Saree Contours","NS02","1790.00","","","rate","","True","Nude",,,,"Skubby","Mini",,,"Saree Contours"
"289","Nude","Saree Contours","NM03","1790.00","","","rate","","True","Nude",,,,"Plumpy","Maxi",,,"Saree Contours"
"290","Nude","Saree Contours","NS01","1790.00","","","rate","","True","Nude",,,,"Skubby","Micro",,,"Saree Contours"
"291","Nude","Saree Contours","NM02","1790.00","","","rate","","True","Nude",,,,"Plumpy","Mini",,,"Saree Contours"
"292","Nude","Saree Contours","NM01","1790.00","","","rate","","True","Nude",,,,"Plumpy","Micro",,,"clearout,Saree Contours"
"293","Nude","Saree Contours","NL03","1790.00","","","rate","","True","Nude",,,,"Chunky","Maxi",,,"Saree Contours"
"294","Nude","Saree Contours","NL02","1790.00","","","rate","","True","Nude",,,,"Chunky","Mini",,,"Saree Contours"
"295","Nude","Saree Contours","NL01","1790.00","","","rate","","True","Nude",,,,"Chunky","Micro",,,"clearout,Saree Contours"
"296","Old Gold","Saree Contours","OLDGOLDX03","1190.00","25.00","297.50","rate","75.0","True","Old Gold",,,,"Skinny","Maxi",,,"clearout,Saree Contours"
"297","Old Gold","Saree Contours","OLDGOLDX02","1190.00","25.00","297.50","rate","1.0","True","Old Gold",,,,"Skinny","Mini",,,"Saree Contours"
"298","Old Gold","Saree Contours","OLDGOLDX01","1190.00","25.00","297.50","rate","64.0","True","Old Gold",,,,"Skinny","Micro",,,"Saree Contours"
"299","Old Gold","Saree Contours","OLDGOLDS03","1190.00","25.00","297.50","rate","","True","Old Gold",,,,"Skubby","Maxi",,,"Saree Contours"
"300","Old Gold","Saree Contours","OLDGOLDS01","1190.00","25.00","297.50","rate","9.0","True","Old Gold",,,,"Skubby","Micro",,,"clearout,Saree Contours"
"301","Old Gold","Saree Contours","OLDGOLDS02","1190.00","25.00","297.50","rate","","True","Old Gold",,,,"Skubby","Mini",,,"Saree Contours"
"302","Old Gold","Saree Contours","OLDGOLDM03","1190.00","25.00","297.50","rate","","True","Old Gold",,,,"Plumpy","Maxi",,,"Saree Contours"
"303","Old Gold","Saree Contours","OLDGOLDM02","1190.00","25.00","297.50","rate","","True","Old Gold",,,,"Plumpy","Mini",,,"Saree Contours"
"304","Old Gold","Saree Contours","OLDGOLDL03","1190.00","25.00","297.50","rate","","True","Old Gold",,,,"Chunky","Maxi",,,"Saree Contours"
"305","Old Gold","Saree Contours","OLDGOLDM01","1190.00","25.00","297.50","rate","23.0","True","Old Gold",,,,"Plumpy","Micro",,,"clearout,Saree Contours"
"306","Old Gold","Saree Contours","OLDGOLDL02","1190.00","25.00","297.50","rate","","True","Old Gold",,,,"Chunky","Mini",,,"Saree Contours"
"307","Old Gold","Saree Contours","OLDGOLDL01","1190.00","25.00","297.50","rate","35.0","True","Old Gold",,,,"Chunky","Micro",,,"Saree Contours,clearout"
"308","Orchid","Saree Contours","ORCHX03","1190.00","25.00","297.50","rate","49.0","True","Orchid",,,,"Skinny","Maxi",,,"clearout,Saree Contours"
"309","Orchid","Saree Contours","ORCHX02","1190.00","25.00","297.50","rate","12.0","True","Orchid",,,,"Skinny","Mini",,,"Saree Contours"
"310","Orchid","Saree Contours","ORCHS02","1190.00","25.00","297.50","rate","","True","Orchid",,,,"Skubby","Mini",,,"Saree Contours"
"311","Orchid","Saree Contours","ORCHX01","1190.00","25.00","297.50","rate","29.0","True","Orchid",,,,"Skinny","Micro",,,"Saree Contours"
"312","Orchid","Saree Contours","ORCHS01","1190.00","25.00","297.50","rate","32.0","True","Orchid",,,,"Skubby","Micro",,,"Saree Contours"
"313","Orchid","Saree Contours","ORCHS03","1190.00","25.00","297.50","rate","","True","Orchid",,,,"Skubby","Maxi",,,"Saree Contours"
"314","Orchid","Saree Contours","ORCHM03","1190.00","25.00","297.50","rate","29.0","True","Orchid",,,,"Plumpy","Maxi",,,"clearout,Saree Contours"
"315","Orchid","Saree Contours","ORCHM02","1190.00","25.00","297.50","rate","21.0","True","Orchid",,,,"Plumpy","Mini",,,"Saree Contours"
"316","Orchid","Saree Contours","ORCHL03","1190.00","25.00","297.50","rate","","True","Orchid",,,,"Chunky","Maxi",,,"Saree Contours"
"317","Orchid","Saree Contours","ORCHM01","1190.00","25.00","297.50","rate","69.0","True","Orchid",,,,"Plumpy","Micro",,,"Saree Contours,clearout"
"318","Orchid","Saree Contours","ORCHL02","1190.00","25.00","297.50","rate","","True","Orchid",,,,"Chunky","Mini",,,"Saree Contours"
"319","Orchid","Saree Contours","ORCHL01","1190.00","25.00","297.50","rate","14.0","True","Orchid",,,,"Chunky","Micro",,,"Saree Contours"
"320","True Red","Saree Contours","RX02","1190.00","25.00","297.50","rate","39.0","True","Paprika",,,,"Skinny","Mini",,,"Saree Contours"
"321","True Red","Saree Contours","RX03","1190.00","25.00","297.50","rate","148.0","True","Paprika",,,,"Skinny","Maxi",,,"clearout,Saree Contours"
"322","True Red","Saree Contours","RX01","1190.00","25.00","297.50","rate","97.0","True","Paprika",,,,"Skinny","Micro",,,"Saree Contours"
"323","True Red","Saree Contours","RS01","1190.00","25.00","297.50","rate","73.0","True","Paprika",,,,"Skubby","Micro",,,"Saree Contours"
"324","True Red","Saree Contours","RS03","1190.00","25.00","297.50","rate","","True","Paprika",,,,"Skubby","Maxi",,,"Saree Contours"
"325","True Red","Saree Contours","RM03","1190.00","25.00","297.50","rate","15.0","True","Paprika",,,,"Plumpy","Maxi",,,"clearout,Saree Contours"
"326","True Red","Saree Contours","RS02","1190.00","25.00","297.50","rate","","True","Paprika",,,,"Skubby","Mini",,,"Saree Contours"
"327","True Red","Saree Contours","RM02","1190.00","25.00","297.50","rate","15.0","True","Paprika",,,,"Plumpy","Mini",,,"clearout,Saree Contours"
"328","True Red","Saree Contours","RM01","1190.00","25.00","297.50","rate","180.0","True","Paprika",,,,"Plumpy","Micro",,,"Saree Contours"
"329","True Red","Saree Contours","RL01","1190.00","25.00","297.50","rate","21.0","True","Paprika",,,,"Chunky","Micro",,,"clearout,Saree Contours"
"330","True Red","Saree Contours","RL03","1190.00","25.00","297.50","rate","","True","Paprika",,,,"Chunky","Maxi",,,"Saree Contours"
"331","True Red","Saree Contours","RL02","1190.00","25.00","297.50","rate","","True","Paprika",,,,"Chunky","Mini",,,"Saree Contours"
"332","Parrot","Saree Contours","PARROTX03","1190.00","25.00","297.50","rate","166.0","True","Parrot",,,,"Skinny","Maxi",,,"Saree Contours"
"333","Parrot","Saree Contours","PARROTX02","1190.00","25.00","297.50","rate","125.0","True","Parrot",,,,"Skinny","Mini",,,"Saree Contours"
"334","Parrot","Saree Contours","PARROTX01","1190.00","25.00","297.50","rate","174.0","True","Parrot",,,,"Skinny","Micro",,,"Saree Contours"
"335","Parrot","Saree Contours","PARROTS02","1190.00","25.00","297.50","rate","","True","Parrot",,,,"Skubby","Mini",,,"Saree Contours"
"336","Parrot","Saree Contours","PARROTS03","1190.00","25.00","297.50","rate","29.0","True","Parrot",,,,"Skubby","Maxi",,,"Saree Contours"
"337","Parrot","Saree Contours","PARROTM01","1190.00","25.00","297.50","rate","84.0","True","Parrot",,,,"Plumpy","Micro",,,"Saree Contours"
"338","Parrot","Saree Contours","PARROTS01","1190.00","25.00","297.50","rate","65.0","True","Parrot",,,,"Skubby","Micro",,,"Saree Contours"
"339","Parrot","Saree Contours","PARROTM03","1190.00","25.00","297.50","rate","61.0","True","Parrot",,,,"Plumpy","Maxi",,,"Saree Contours"
"340","Parrot","Saree Contours","PARROTM02","1190.00","25.00","297.50","rate","108.0","True","Parrot",,,,"Plumpy","Mini",,,"Saree Contours"
"341","Parrot","Saree Contours","PARROTL03","1190.00","25.00","297.50","rate","","True","Parrot",,,,"Chunky","Maxi",,,"Saree Contours"
"342","Parrot","Saree Contours","PARROTL02","1190.00","25.00","297.50","rate","29.0","True","Parrot",,,,"Chunky","Mini",,,"Saree Contours"
"343","Parrot","Saree Contours","PARROTL01","1190.00","25.00","297.50","rate","38.0","True","Parrot",,,,"Chunky","Micro",,,"Saree Contours"
"344","Peach","Saree Contours","PEACHX03","1190.00","25.00","297.50","rate","","True","Peach",,,,"Skinny","Maxi",,,"Saree Contours"
"345","Peach","Saree Contours","PEACHX02","1190.00","25.00","297.50","rate","","True","Peach",,,,"Skinny","Mini",,,"clearout,Saree Contours"
"346","Peach","Saree Contours","PEACHX01","1190.00","25.00","297.50","rate","","True","Peach",,,,"Skinny","Micro",,,"Saree Contours"
"347","Peach","Saree Contours","PEACHS02","1190.00","25.00","297.50","rate","","True","Peach",,,,"Skubby","Mini",,,"Saree Contours"
"348","Peach","Saree Contours","PEACHS03","1190.00","25.00","297.50","rate","","True","Peach",,,,"Skubby","Maxi",,,"Saree Contours"
"349","Peach","Saree Contours","PEACHS01","1190.00","25.00","297.50","rate","88.0","True","Peach",,,,"Skubby","Micro",,,"Saree Contours"
"350","Peach","Saree Contours","PEACHM03","1190.00","25.00","297.50","rate","","True","Peach",,,,"Plumpy","Maxi",,,"Saree Contours"
"351","Peach","Saree Contours","PEACHM01","1190.00","25.00","297.50","rate","1.0","True","Peach",,,,"Plumpy","Micro",,,"clearout,Saree Contours"
"352","Peach","Saree Contours","PEACHM02","1190.00","25.00","297.50","rate","","True","Peach",,,,"Plumpy","Mini",,,"Saree Contours"
"353","Peach","Saree Contours","PEACHL03","1190.00","25.00","297.50","rate","","True","Peach",,,,"Chunky","Maxi",,,"Saree Contours"
"354","Peach","Saree Contours","PEACHL02","1190.00","25.00","297.50","rate","","True","Peach",,,,"Chunky","Mini",,,"Saree Contours"
"355","Peach","Saree Contours","PEACHL01","1190.00","25.00","297.50","rate","2.0","True","Peach",,,,"Chunky","Micro",,,"clearout,Saree Contours"
"356","Peacock","Saree Contours","PEAX03","1190.00","25.00","297.50","rate","11.0","True","Peacock",,,,"Skinny","Maxi",,,"Saree Contours"
"357","Peacock","Saree Contours","PEAX01","1190.00","25.00","297.50","rate","8.0","True","Peacock",,,,"Skinny","Micro",,,"clearout,Saree Contours"
"358","Peacock","Saree Contours","PEAX02","1190.00","25.00","297.50","rate","4.0","True","Peacock",,,,"Skinny","Mini",,,"Saree Contours"
"359","Peacock","Saree Contours","PEAS02","1190.00","25.00","297.50","rate","","True","Peacock",,,,"Skubby","Mini",,,"Saree Contours"
"360","Peacock","Saree Contours","PEAS03","1190.00","25.00","297.50","rate","","True","Peacock",,,,"Skubby","Maxi",,,"Saree Contours"
"361","Peacock","Saree Contours","PEAS01","1190.00","25.00","297.50","rate","6.0","True","Peacock",,,,"Skubby","Micro",,,"Saree Contours"
"362","Peacock","Saree Contours","PEAM03","1190.00","25.00","297.50","rate","1.0","True","Peacock",,,,"Plumpy","Maxi",,,"Saree Contours"
"363","Peacock","Saree Contours","PEAM01","1190.00","25.00","297.50","rate","1.0","True","Peacock",,,,"Plumpy","Micro",,,"Saree Contours,clearout"
"364","Peacock","Saree Contours","PEAM02","1190.00","25.00","297.50","rate","4.0","True","Peacock",,,,"Plumpy","Mini",,,"Saree Contours"
"365","Peacock","Saree Contours","PEAL02","1190.00","25.00","297.50","rate","","True","Peacock",,,,"Chunky","Mini",,,"Saree Contours"
"366","Peacock","Saree Contours","PEAL03","1190.00","25.00","297.50","rate","","True","Peacock",,,,"Chunky","Maxi",,,"Saree Contours"
"368","Peacock","Saree Contours","PEAL01","1190.00","25.00","297.50","rate","3.0","True","Peacock",,,,"Chunky","Micro",,,"Saree Contours"
"379","Pistachio","Saree Contours","PGX03","1190.00","25.00","297.50","rate","42.0","True","Pistachio",,,,"Skinny","Maxi",,,"clearout,Saree Contours"
"380","Pistachio","Saree Contours","PGX01","1190.00","25.00","297.50","rate","22.0","True","Pistachio",,,,"Skinny","Micro",,,"Saree Contours"
"382","Pistachio","Saree Contours","PGX02","1190.00","25.00","297.50","rate","35.0","True","Pistachio",,,,"Skinny","Mini",,,"Saree Contours"
"383","Pistachio","Saree Contours","PGS03","1190.00","25.00","297.50","rate","","True","Pistachio",,,,"Skubby","Maxi",,,"Saree Contours"
"384","Pistachio","Saree Contours","PGS02","1190.00","25.00","297.50","rate","","True","Pistachio",,,,"Skubby","Mini",,,"Saree Contours"
"385","Pistachio","Saree Contours","PGS01","1190.00","25.00","297.50","rate","36.0","True","Pistachio",,,,"Skubby","Micro",,,"Saree Contours"
"386","Pistachio","Saree Contours","PGM01","1190.00","25.00","297.50","rate","117.0","True","Pistachio",,,,"Plumpy","Micro",,,"clearout,Saree Contours"
