id,title,description,availability,condition,link,image_link,brand,google_product_category,fb_product_category,sale price,price
2-MTB-45-270,Jade White-2-Piece Cotton Top and Bottom Set,Jade White-2-Piece Cotton Top and Bottom Set,in stock,new,https://www.beelittle.in/store/item/Jade+White?id=13311,https://www.beelittle.in/aalam/stock/item/13311/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-HJS-A23Y-001,Assorted Half Sleeve Jabla and Shorts set-2-Piece Top and Shorts Set,Assorted Half Sleeve Jabla and Shorts set-2-Piece Top and Shorts Set,in stock,new,https://www.beelittle.in/store/item/Assorted+Half+Sleeve+Jabla+and+Shorts+set?id=13312,https://www.beelittle.in/aalam/stock/item/13312/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,549.0 INR
1-BFR-12-013,Lilac-Butterfly Frock,Lilac-Butterfly Frock,out of stock,new,https://www.beelittle.in/store/item/Lilac?id=13313,https://www.beelittle.in/aalam/stock/item/13313/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-BFR-23-013,Lilac-Butterfly Frock,Lilac-Butterfly Frock,out of stock,new,https://www.beelittle.in/store/item/Lilac?id=13314,https://www.beelittle.in/aalam/stock/item/13314/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-BFR-34-013,Lilac-Butterfly Frock,Lilac-Butterfly Frock,out of stock,new,https://www.beelittle.in/store/item/Lilac?id=13315,https://www.beelittle.in/aalam/stock/item/13315/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-BFR-45-013,Lilac-Butterfly Frock,Lilac-Butterfly Frock,out of stock,new,https://www.beelittle.in/store/item/Lilac?id=13316,https://www.beelittle.in/aalam/stock/item/13316/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-BFR-12-014,Parrot Green-Butterfly Frock,Parrot Green-Butterfly Frock,out of stock,new,https://www.beelittle.in/store/item/Parrot+Green?id=13317,https://www.beelittle.in/aalam/stock/item/13317/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-BFR-23-014,Parrot Green-Butterfly Frock,Parrot Green-Butterfly Frock,out of stock,new,https://www.beelittle.in/store/item/Parrot+Green?id=13318,https://www.beelittle.in/aalam/stock/item/13318/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-BFR-34-014,Parrot Green-Butterfly Frock,Parrot Green-Butterfly Frock,out of stock,new,https://www.beelittle.in/store/item/Parrot+Green?id=13319,https://www.beelittle.in/aalam/stock/item/13319/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-BFR-45-014,Parrot Green-Butterfly Frock,Parrot Green-Butterfly Frock,out of stock,new,https://www.beelittle.in/store/item/Parrot+Green?id=13320,https://www.beelittle.in/aalam/stock/item/13320/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-BFR-12-015,Green Arrows-Butterfly Frock,Green Arrows-Butterfly Frock,in stock,new,https://www.beelittle.in/store/item/Green+Arrows?id=13321,https://www.beelittle.in/aalam/stock/item/13321/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-BFR-23-015,Green Arrows-Butterfly Frock,Green Arrows-Butterfly Frock,in stock,new,https://www.beelittle.in/store/item/Green+Arrows?id=13322,https://www.beelittle.in/aalam/stock/item/13322/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-BFR-34-015,Green Arrows-Butterfly Frock,Green Arrows-Butterfly Frock,in stock,new,https://www.beelittle.in/store/item/Green+Arrows?id=13323,https://www.beelittle.in/aalam/stock/item/13323/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-BFR-45-015,Green Arrows-Butterfly Frock,Green Arrows-Butterfly Frock,in stock,new,https://www.beelittle.in/store/item/Green+Arrows?id=13324,https://www.beelittle.in/aalam/stock/item/13324/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-BFR-12-016,Olive Butta-Butterfly Frock,Olive Butta-Butterfly Frock,out of stock,new,https://www.beelittle.in/store/item/Olive+Butta?id=13325,https://www.beelittle.in/aalam/stock/item/13325/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-BFR-23-016,Olive Butta-Butterfly Frock,Olive Butta-Butterfly Frock,in stock,new,https://www.beelittle.in/store/item/Olive+Butta?id=13326,https://www.beelittle.in/aalam/stock/item/13326/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-BFR-34-016,Olive Butta-Butterfly Frock,Olive Butta-Butterfly Frock,in stock,new,https://www.beelittle.in/store/item/Olive+Butta?id=13327,https://www.beelittle.in/aalam/stock/item/13327/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-BFR-45-016,Olive Butta-Butterfly Frock,Olive Butta-Butterfly Frock,in stock,new,https://www.beelittle.in/store/item/Olive+Butta?id=13328,https://www.beelittle.in/aalam/stock/item/13328/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-BFR-12-017,Cotton Candy-Butterfly Frock,Cotton Candy-Butterfly Frock,out of stock,new,https://www.beelittle.in/store/item/Cotton+Candy?id=13329,https://www.beelittle.in/aalam/stock/item/13329/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-BFR-23-017,Cotton Candy-Butterfly Frock,Cotton Candy-Butterfly Frock,out of stock,new,https://www.beelittle.in/store/item/Cotton+Candy?id=13330,https://www.beelittle.in/aalam/stock/item/13330/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-BFR-34-017,Cotton Candy-Butterfly Frock,Cotton Candy-Butterfly Frock,out of stock,new,https://www.beelittle.in/store/item/Cotton+Candy?id=13331,https://www.beelittle.in/aalam/stock/item/13331/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-BFR-45-017,Cotton Candy-Butterfly Frock,Cotton Candy-Butterfly Frock,out of stock,new,https://www.beelittle.in/store/item/Cotton+Candy?id=13332,https://www.beelittle.in/aalam/stock/item/13332/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
2-VSHO-A36-001,Assorted Combo-2-Piece Vest and Shorts Set,Assorted Combo-2-Piece Vest and Shorts Set,out of stock,new,https://www.beelittle.in/store/item/Assorted+Combo?id=13333,https://www.beelittle.in/aalam/stock/item/13333/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,499.0 INR
2-VSHO-A612-001,Assorted Combo-2-Piece Vest and Shorts Set,Assorted Combo-2-Piece Vest and Shorts Set,out of stock,new,https://www.beelittle.in/store/item/Assorted+Combo?id=13334,https://www.beelittle.in/aalam/stock/item/13334/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,499.0 INR
2-VSHO-A12-001,Assorted Combo-2-Piece Vest and Shorts Set,Assorted Combo-2-Piece Vest and Shorts Set,out of stock,new,https://www.beelittle.in/store/item/Assorted+Combo?id=13335,https://www.beelittle.in/aalam/stock/item/13335/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,499.0 INR
2-VSHO-A23-001,Assorted Combo-2-Piece Vest and Shorts Set,Assorted Combo-2-Piece Vest and Shorts Set,out of stock,new,https://www.beelittle.in/store/item/Assorted+Combo?id=13336,https://www.beelittle.in/aalam/stock/item/13336/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,499.0 INR
2-VSHO-A34-001,Assorted Combo-2-Piece Vest and Shorts Set,Assorted Combo-2-Piece Vest and Shorts Set,out of stock,new,https://www.beelittle.in/store/item/Assorted+Combo?id=13337,https://www.beelittle.in/aalam/stock/item/13337/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,499.0 INR
2-VSHO-A45-001,Assorted Combo-2-Piece Vest and Shorts Set,Assorted Combo-2-Piece Vest and Shorts Set,out of stock,new,https://www.beelittle.in/store/item/Assorted+Combo?id=13338,https://www.beelittle.in/aalam/stock/item/13338/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,499.0 INR
1-SRT-36-088,Blue Guppy-Cotton Shirt,Blue Guppy-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Blue+Guppy?id=13339,https://www.beelittle.in/aalam/stock/item/13339/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,849.0 INR
1-SRT-612-088,Blue Guppy-Cotton Shirt,Blue Guppy-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Blue+Guppy?id=13340,https://www.beelittle.in/aalam/stock/item/13340/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,849.0 INR
1-SRT-12-088,Blue Guppy-Cotton Shirt,Blue Guppy-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Blue+Guppy?id=13341,https://www.beelittle.in/aalam/stock/item/13341/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,849.0 INR
1-SRT-23-088,Blue Guppy-Cotton Shirt,Blue Guppy-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Blue+Guppy?id=13342,https://www.beelittle.in/aalam/stock/item/13342/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,899.0 INR
1-SRT-34-088,Blue Guppy-Cotton Shirt,Blue Guppy-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Blue+Guppy?id=13343,https://www.beelittle.in/aalam/stock/item/13343/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,899.0 INR
1-SRT-45-088,Blue Guppy-Cotton Shirt,Blue Guppy-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Blue+Guppy?id=13344,https://www.beelittle.in/aalam/stock/item/13344/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,899.0 INR
1-SRT-36-089,Yellow Motiff-Cotton Shirt,Yellow Motiff-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Yellow+Motiff?id=13345,https://www.beelittle.in/aalam/stock/item/13345/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,849.0 INR
1-SRT-612-089,Yellow Motiff-Cotton Shirt,Yellow Motiff-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Yellow+Motiff?id=13346,https://www.beelittle.in/aalam/stock/item/13346/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,849.0 INR
1-SRT-12-089,Yellow Motiff-Cotton Shirt,Yellow Motiff-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Yellow+Motiff?id=13347,https://www.beelittle.in/aalam/stock/item/13347/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,849.0 INR
1-SRT-23-089,Yellow Motiff-Cotton Shirt,Yellow Motiff-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Yellow+Motiff?id=13348,https://www.beelittle.in/aalam/stock/item/13348/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,899.0 INR
1-SRT-34-089,Yellow Motiff-Cotton Shirt,Yellow Motiff-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Yellow+Motiff?id=13349,https://www.beelittle.in/aalam/stock/item/13349/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,899.0 INR
1-SRT-45-089,Yellow Motiff-Cotton Shirt,Yellow Motiff-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Yellow+Motiff?id=13350,https://www.beelittle.in/aalam/stock/item/13350/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,899.0 INR
1-SRT-36-090,Flower Buds-Cotton Shirt,Flower Buds-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Flower+Buds?id=13351,https://www.beelittle.in/aalam/stock/item/13351/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,849.0 INR
1-SRT-612-090,Flower Buds-Cotton Shirt,Flower Buds-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Flower+Buds?id=13352,https://www.beelittle.in/aalam/stock/item/13352/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,849.0 INR
1-SRT-12-090,Flower Buds-Cotton Shirt,Flower Buds-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Flower+Buds?id=13353,https://www.beelittle.in/aalam/stock/item/13353/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,849.0 INR
1-SRT-23-090,Flower Buds-Cotton Shirt,Flower Buds-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Flower+Buds?id=13354,https://www.beelittle.in/aalam/stock/item/13354/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,899.0 INR
1-SRT-34-090,Flower Buds-Cotton Shirt,Flower Buds-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Flower+Buds?id=13355,https://www.beelittle.in/aalam/stock/item/13355/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,899.0 INR
1-SRT-45-090,Flower Buds-Cotton Shirt,Flower Buds-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Flower+Buds?id=13356,https://www.beelittle.in/aalam/stock/item/13356/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,899.0 INR
1-SRT-36-091,Tiny Tropic-Cotton Shirt,Tiny Tropic-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Tiny+Tropic?id=13357,https://www.beelittle.in/aalam/stock/item/13357/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-SRT-612-091,Tiny Tropic-Cotton Shirt,Tiny Tropic-Cotton Shirt,out of stock,new,https://www.beelittle.in/store/item/Tiny+Tropic?id=13358,https://www.beelittle.in/aalam/stock/item/13358/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-SRT-12-091,Tiny Tropic-Cotton Shirt,Tiny Tropic-Cotton Shirt,out of stock,new,https://www.beelittle.in/store/item/Tiny+Tropic?id=13359,https://www.beelittle.in/aalam/stock/item/13359/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-SRT-23-091,Tiny Tropic-Cotton Shirt,Tiny Tropic-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Tiny+Tropic?id=13360,https://www.beelittle.in/aalam/stock/item/13360/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-SRT-34-091,Tiny Tropic-Cotton Shirt,Tiny Tropic-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Tiny+Tropic?id=13361,https://www.beelittle.in/aalam/stock/item/13361/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-SRT-45-091,Tiny Tropic-Cotton Shirt,Tiny Tropic-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Tiny+Tropic?id=13362,https://www.beelittle.in/aalam/stock/item/13362/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-SRT-36-092,Retro Rust-Cotton Shirt,Retro Rust-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Retro+Rust?id=13363,https://www.beelittle.in/aalam/stock/item/13363/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-SRT-612-092,Retro Rust-Cotton Shirt,Retro Rust-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Retro+Rust?id=13364,https://www.beelittle.in/aalam/stock/item/13364/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-SRT-12-092,Retro Rust-Cotton Shirt,Retro Rust-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Retro+Rust?id=13365,https://www.beelittle.in/aalam/stock/item/13365/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,749.0 INR
1-SRT-23-092,Retro Rust-Cotton Shirt,Retro Rust-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Retro+Rust?id=13366,https://www.beelittle.in/aalam/stock/item/13366/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-SRT-34-092,Retro Rust-Cotton Shirt,Retro Rust-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Retro+Rust?id=13367,https://www.beelittle.in/aalam/stock/item/13367/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
1-SRT-45-092,Retro Rust-Cotton Shirt,Retro Rust-Cotton Shirt,in stock,new,https://www.beelittle.in/store/item/Retro+Rust?id=13368,https://www.beelittle.in/aalam/stock/item/13368/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,799.0 INR
I2-WES-612-013,Golden Falcon Bird Embroided Green Kurta With Sandal Pant,Golden Falcon Bird Embroided Green Kurta With Sandal Pant,in stock,new,https://www.beelittle.in/store/item/Golden+Falcon+Bird+Embroided+Green+Kurta+With+Sandal+Pant?id=13369,https://www.beelittle.in/aalam/stock/item/13369/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,4599.0 INR
I2-WES-12-013,Golden Falcon Bird Embroided Green Kurta With Sandal Pant,Golden Falcon Bird Embroided Green Kurta With Sandal Pant,in stock,new,https://www.beelittle.in/store/item/Golden+Falcon+Bird+Embroided+Green+Kurta+With+Sandal+Pant?id=13370,https://www.beelittle.in/aalam/stock/item/13370/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,4599.0 INR
I2-WES-23-013,Golden Falcon Bird Embroided Green Kurta With Sandal Pant,Golden Falcon Bird Embroided Green Kurta With Sandal Pant,in stock,new,https://www.beelittle.in/store/item/Golden+Falcon+Bird+Embroided+Green+Kurta+With+Sandal+Pant?id=13371,https://www.beelittle.in/aalam/stock/item/13371/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,4599.0 INR
I2-WES-34-013,Golden Falcon Bird Embroided Green Kurta With Sandal Pant,Golden Falcon Bird Embroided Green Kurta With Sandal Pant,in stock,new,https://www.beelittle.in/store/item/Golden+Falcon+Bird+Embroided+Green+Kurta+With+Sandal+Pant?id=13372,https://www.beelittle.in/aalam/stock/item/13372/image/_/face-img,Beelittle,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,,4599.0 INR
