id,title,description,availability,condition,link,image_link,brand,color,material,pattern,size,google_product_category,gender,age_group,price
B4-00K-034-01,Vermilion Red Kurta-Cotton,Vermilion Red Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Vermilion+Red+Kurta?id=393,https://www.zingclothing.in/aalam/stock/item/393/image/_/face-img,Zing,"Red,Orange",Cotton,Abstract,XS,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,792.00 INR
B4-00K-034-02,Vermilion Red Kurta-Cotton,Vermilion Red Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Vermilion+Red+Kurta?id=394,https://www.zingclothing.in/aalam/stock/item/394/image/_/face-img,Zing,"Orange,Red",Cotton,Abstract,S,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,792.00 INR
B4-00K-034-03,Vermilion Red Kurta-Cotton,Vermilion Red Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Vermilion+Red+Kurta?id=395,https://www.zingclothing.in/aalam/stock/item/395/image/_/face-img,Zing,"Red,Orange",Cotton,Abstract,M,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,792.00 INR
B4-00K-034-04,Vermilion Red Kurta-Cotton,Vermilion Red Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Vermilion+Red+Kurta?id=396,https://www.zingclothing.in/aalam/stock/item/396/image/_/face-img,Zing,"Orange,Red",Cotton,Abstract,L,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,792.00 INR
B4-00K-034-05,Vermilion Red Kurta-Cotton,Vermilion Red Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Vermilion+Red+Kurta?id=397,https://www.zingclothing.in/aalam/stock/item/397/image/_/face-img,Zing,"Orange,Red",Cotton,Abstract,XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,792.00 INR
B4-00K-034-06,Vermilion Red Kurta-Cotton,Vermilion Red Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Vermilion+Red+Kurta?id=398,https://www.zingclothing.in/aalam/stock/item/398/image/_/face-img,Zing,"Orange,Red",Cotton,Abstract,2XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,792.00 INR
B4-00K-035-01,Lime Green Kurta-Cotton,Lime Green Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Lime+Green+Kurta?id=399,https://www.zingclothing.in/aalam/stock/item/399/image/_/face-img,Zing,Green,Cotton,"Floral,Solid",XS,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1050.00 INR
B4-00K-035-02,Lime Green Kurta-Cotton,Lime Green Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Lime+Green+Kurta?id=400,https://www.zingclothing.in/aalam/stock/item/400/image/_/face-img,Zing,Green,Cotton,"Solid,Floral",S,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1050.00 INR
B4-00K-035-03,Lime Green Kurta-Cotton,Lime Green Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Lime+Green+Kurta?id=401,https://www.zingclothing.in/aalam/stock/item/401/image/_/face-img,Zing,Green,Cotton,"Solid,Floral",M,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1050.00 INR
B4-00K-035-04,Lime Green Kurta-Cotton,Lime Green Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Lime+Green+Kurta?id=402,https://www.zingclothing.in/aalam/stock/item/402/image/_/face-img,Zing,Green,Cotton,"Solid,Floral",L,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1050.00 INR
B4-00K-035-05,Lime Green Kurta-Cotton,Lime Green Kurta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Lime+Green+Kurta?id=403,https://www.zingclothing.in/aalam/stock/item/403/image/_/face-img,Zing,Green,Cotton,"Floral,Solid",XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1050.00 INR
