id,title,description,availability,condition,link,image_link,brand,color,material,pattern,size,google_product_category,fb_product_category,gender,age_group,sale price,price
A1-0KP-002-XL -1,Pink Kurta Set - 1,Pink Kurta Set - 1,out of stock,new,https://www.prathiksham.in/store/item/Pink+Kurta+Set+-+1?id=109,https://www.prathiksham.in/aalam/stock/item/109/image/_/face-img,Prathiksham,DeepPink,Cotton,Woven Butta,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2399.0 INR
A1-0KP-002-XXL -1,Pink Kurta Set - 1,Pink Kurta Set - 1,out of stock,new,https://www.prathiksham.in/store/item/Pink+Kurta+Set+-+1?id=110,https://www.prathiksham.in/aalam/stock/item/110/image/_/face-img,Prathiksham,DeepPink,Cotton,Woven Butta,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2399.0 INR
A1-0KP-003-XS -1,Bagru Beige Kurta Set - 1,Bagru Beige Kurta Set - 1,out of stock,new,https://www.prathiksham.in/store/item/Bagru+Beige+Kurta+Set+-+1?id=111,https://www.prathiksham.in/aalam/stock/item/111/image/_/face-img,Prathiksham,Beige,Pure Cotton,Bagru Print,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-003-S -1,Bagru Beige Kurta Set - 1,Bagru Beige Kurta Set - 1,out of stock,new,https://www.prathiksham.in/store/item/Bagru+Beige+Kurta+Set+-+1?id=112,https://www.prathiksham.in/aalam/stock/item/112/image/_/face-img,Prathiksham,Beige,Pure Cotton,Bagru Print,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-003-M -1,Bagru Beige Kurta Set - 1,Bagru Beige Kurta Set - 1,out of stock,new,https://www.prathiksham.in/store/item/Bagru+Beige+Kurta+Set+-+1?id=113,https://www.prathiksham.in/aalam/stock/item/113/image/_/face-img,Prathiksham,Beige,Pure Cotton,Bagru Print,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-003-L -1,Bagru Beige Kurta Set - 1,Bagru Beige Kurta Set - 1,out of stock,new,https://www.prathiksham.in/store/item/Bagru+Beige+Kurta+Set+-+1?id=114,https://www.prathiksham.in/aalam/stock/item/114/image/_/face-img,Prathiksham,Beige,Pure Cotton,Bagru Print,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-003-XL -1,Bagru Beige Kurta Set - 1,Bagru Beige Kurta Set - 1,out of stock,new,https://www.prathiksham.in/store/item/Bagru+Beige+Kurta+Set+-+1?id=115,https://www.prathiksham.in/aalam/stock/item/115/image/_/face-img,Prathiksham,Beige,Pure Cotton,Bagru Print,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-003-XXL -1,Bagru Beige Kurta Set - 1,Bagru Beige Kurta Set - 1,out of stock,new,https://www.prathiksham.in/store/item/Bagru+Beige+Kurta+Set+-+1?id=116,https://www.prathiksham.in/aalam/stock/item/116/image/_/face-img,Prathiksham,Beige,Pure Cotton,Bagru Print,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-004-XS -1,Lotus Indigo Kurta Set - 1,Lotus Indigo Kurta Set - 1,out of stock,new,https://www.prathiksham.in/store/item/Lotus+Indigo+Kurta+Set+-+1?id=117,https://www.prathiksham.in/aalam/stock/item/117/image/_/face-img,Prathiksham,Indigo,Cotton,Indigo,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-004-S -1,Lotus Indigo Kurta Set - 1,Lotus Indigo Kurta Set - 1,out of stock,new,https://www.prathiksham.in/store/item/Lotus+Indigo+Kurta+Set+-+1?id=118,https://www.prathiksham.in/aalam/stock/item/118/image/_/face-img,Prathiksham,Indigo,Cotton,Indigo,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-004-M -1,Lotus Indigo Kurta Set - 1,Lotus Indigo Kurta Set - 1,out of stock,new,https://www.prathiksham.in/store/item/Lotus+Indigo+Kurta+Set+-+1?id=119,https://www.prathiksham.in/aalam/stock/item/119/image/_/face-img,Prathiksham,Indigo,Cotton,Indigo,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-004-L -1,Lotus Indigo Kurta Set - 1,Lotus Indigo Kurta Set - 1,out of stock,new,https://www.prathiksham.in/store/item/Lotus+Indigo+Kurta+Set+-+1?id=120,https://www.prathiksham.in/aalam/stock/item/120/image/_/face-img,Prathiksham,Indigo,Cotton,Indigo,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-004-XL -1,Lotus Indigo Kurta Set - 1,Lotus Indigo Kurta Set - 1,out of stock,new,https://www.prathiksham.in/store/item/Lotus+Indigo+Kurta+Set+-+1?id=121,https://www.prathiksham.in/aalam/stock/item/121/image/_/face-img,Prathiksham,Indigo,Cotton,Indigo,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-004-XXL -1,Lotus Indigo Kurta Set - 1,Lotus Indigo Kurta Set - 1,out of stock,new,https://www.prathiksham.in/store/item/Lotus+Indigo+Kurta+Set+-+1?id=122,https://www.prathiksham.in/aalam/stock/item/122/image/_/face-img,Prathiksham,Indigo,Cotton,Indigo,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-00K-005-XS,Beige Linen Floral Kurta,Beige Linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Beige+Linen+Floral+Kurta?id=123,https://www.prathiksham.in/aalam/stock/item/123/image/_/face-img,Prathiksham,Beige,Linen,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-00K-005-S,Beige Linen Floral Kurta,Beige Linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Beige+Linen+Floral+Kurta?id=124,https://www.prathiksham.in/aalam/stock/item/124/image/_/face-img,Prathiksham,Beige,Linen,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-00K-005-M,Beige Linen Floral Kurta,Beige Linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Beige+Linen+Floral+Kurta?id=125,https://www.prathiksham.in/aalam/stock/item/125/image/_/face-img,Prathiksham,Beige,Linen,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-00K-005-L,Beige Linen Floral Kurta,Beige Linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Beige+Linen+Floral+Kurta?id=126,https://www.prathiksham.in/aalam/stock/item/126/image/_/face-img,Prathiksham,Beige,Linen,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-00K-005-XL,Beige Linen Floral Kurta,Beige Linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Beige+Linen+Floral+Kurta?id=127,https://www.prathiksham.in/aalam/stock/item/127/image/_/face-img,Prathiksham,Beige,Linen,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-00K-005-XXL,Beige Linen Floral Kurta,Beige Linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Beige+Linen+Floral+Kurta?id=128,https://www.prathiksham.in/aalam/stock/item/128/image/_/face-img,Prathiksham,Beige,Linen,Floral,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-00K-006-XS,Lemon Green linen Floral Kurta,Lemon Green linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Lemon+Green+linen+Floral+Kurta?id=129,https://www.prathiksham.in/aalam/stock/item/129/image/_/face-img,Prathiksham,LimeGreen,Linen,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-00K-006-S,Lemon Green linen Floral Kurta,Lemon Green linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Lemon+Green+linen+Floral+Kurta?id=130,https://www.prathiksham.in/aalam/stock/item/130/image/_/face-img,Prathiksham,LimeGreen,Linen,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-00K-006-M,Lemon Green linen Floral Kurta,Lemon Green linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Lemon+Green+linen+Floral+Kurta?id=131,https://www.prathiksham.in/aalam/stock/item/131/image/_/face-img,Prathiksham,LimeGreen,Linen,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-00K-006-L,Lemon Green linen Floral Kurta,Lemon Green linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Lemon+Green+linen+Floral+Kurta?id=132,https://www.prathiksham.in/aalam/stock/item/132/image/_/face-img,Prathiksham,LimeGreen,Linen,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-00K-006-XL,Lemon Green linen Floral Kurta,Lemon Green linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Lemon+Green+linen+Floral+Kurta?id=133,https://www.prathiksham.in/aalam/stock/item/133/image/_/face-img,Prathiksham,LimeGreen,Linen,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-00K-006-XXL,Lemon Green linen Floral Kurta,Lemon Green linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Lemon+Green+linen+Floral+Kurta?id=134,https://www.prathiksham.in/aalam/stock/item/134/image/_/face-img,Prathiksham,LimeGreen,Linen,Floral,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-WS-P-059-XS,Yellow Linen Floral Kurta,Yellow Linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Yellow+Linen+Floral+Kurta?id=135,https://www.prathiksham.in/aalam/stock/item/135/image/_/face-img,Prathiksham,Yellow,Linen,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-WS-P-059-S,Yellow Linen Floral Kurta,Yellow Linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Yellow+Linen+Floral+Kurta?id=136,https://www.prathiksham.in/aalam/stock/item/136/image/_/face-img,Prathiksham,Yellow,Linen,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-WS-P-059-M,Yellow Linen Floral Kurta,Yellow Linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Yellow+Linen+Floral+Kurta?id=137,https://www.prathiksham.in/aalam/stock/item/137/image/_/face-img,Prathiksham,Yellow,Linen,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-WS-P-059-L,Yellow Linen Floral Kurta,Yellow Linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Yellow+Linen+Floral+Kurta?id=138,https://www.prathiksham.in/aalam/stock/item/138/image/_/face-img,Prathiksham,Yellow,Linen,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-WS-P-059-XL,Yellow Linen Floral Kurta,Yellow Linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Yellow+Linen+Floral+Kurta?id=139,https://www.prathiksham.in/aalam/stock/item/139/image/_/face-img,Prathiksham,Yellow,Linen,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-WS-P-059-XXL,Yellow Linen Floral Kurta,Yellow Linen Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Yellow+Linen+Floral+Kurta?id=140,https://www.prathiksham.in/aalam/stock/item/140/image/_/face-img,Prathiksham,Yellow,Linen,Floral,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
A1-00K-008-XS,Peach Roses Kurta,Peach Roses Kurta,in stock,new,https://www.prathiksham.in/store/item/Peach+Roses+Kurta?id=141,https://www.prathiksham.in/aalam/stock/item/141/image/_/face-img,Prathiksham,PeachPuff,Rayon,Solid,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1580.0 INR
A1-00K-008-S,Peach Roses Kurta,Peach Roses Kurta,in stock,new,https://www.prathiksham.in/store/item/Peach+Roses+Kurta?id=142,https://www.prathiksham.in/aalam/stock/item/142/image/_/face-img,Prathiksham,PeachPuff,Rayon,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1580.0 INR
A1-00K-008-M,Peach Roses Kurta,Peach Roses Kurta,in stock,new,https://www.prathiksham.in/store/item/Peach+Roses+Kurta?id=143,https://www.prathiksham.in/aalam/stock/item/143/image/_/face-img,Prathiksham,PeachPuff,Rayon,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1580.0 INR
A1-00K-008-L,Peach Roses Kurta,Peach Roses Kurta,in stock,new,https://www.prathiksham.in/store/item/Peach+Roses+Kurta?id=144,https://www.prathiksham.in/aalam/stock/item/144/image/_/face-img,Prathiksham,PeachPuff,Rayon,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1580.0 INR
A1-00K-008-XL,Peach Roses Kurta,Peach Roses Kurta,in stock,new,https://www.prathiksham.in/store/item/Peach+Roses+Kurta?id=145,https://www.prathiksham.in/aalam/stock/item/145/image/_/face-img,Prathiksham,PeachPuff,Rayon,Solid,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1580.0 INR
A1-00K-008-XXL,Peach Roses Kurta,Peach Roses Kurta,in stock,new,https://www.prathiksham.in/store/item/Peach+Roses+Kurta?id=146,https://www.prathiksham.in/aalam/stock/item/146/image/_/face-img,Prathiksham,PeachPuff,Rayon,Solid,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1580.0 INR
A1-00K-009-XS,Blue Rayon with Organza Applique Kurta,Blue Rayon with Organza Applique Kurta,in stock,new,https://www.prathiksham.in/store/item/Blue+Rayon+with+Organza+Applique+Kurta?id=147,https://www.prathiksham.in/aalam/stock/item/147/image/_/face-img,Prathiksham,Blue,Rayon,Solid,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2044.0 INR
A1-00K-009-S,Blue Rayon with Organza Applique Kurta,Blue Rayon with Organza Applique Kurta,out of stock,new,https://www.prathiksham.in/store/item/Blue+Rayon+with+Organza+Applique+Kurta?id=148,https://www.prathiksham.in/aalam/stock/item/148/image/_/face-img,Prathiksham,Blue,Rayon,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2044.0 INR
A1-00K-009-M,Blue Rayon with Organza Applique Kurta,Blue Rayon with Organza Applique Kurta,in stock,new,https://www.prathiksham.in/store/item/Blue+Rayon+with+Organza+Applique+Kurta?id=149,https://www.prathiksham.in/aalam/stock/item/149/image/_/face-img,Prathiksham,Blue,Rayon,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2044.0 INR
A1-00K-009-L,Blue Rayon with Organza Applique Kurta,Blue Rayon with Organza Applique Kurta,in stock,new,https://www.prathiksham.in/store/item/Blue+Rayon+with+Organza+Applique+Kurta?id=150,https://www.prathiksham.in/aalam/stock/item/150/image/_/face-img,Prathiksham,Blue,Rayon,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2044.0 INR
A1-00K-009-XL,Blue Rayon with Organza Applique Kurta,Blue Rayon with Organza Applique Kurta,in stock,new,https://www.prathiksham.in/store/item/Blue+Rayon+with+Organza+Applique+Kurta?id=151,https://www.prathiksham.in/aalam/stock/item/151/image/_/face-img,Prathiksham,Blue,Rayon,Solid,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2044.0 INR
A1-00K-009-XXL,Blue Rayon with Organza Applique Kurta,Blue Rayon with Organza Applique Kurta,in stock,new,https://www.prathiksham.in/store/item/Blue+Rayon+with+Organza+Applique+Kurta?id=152,https://www.prathiksham.in/aalam/stock/item/152/image/_/face-img,Prathiksham,Blue,Rayon,Solid,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2044.0 INR
A1-00B-001-S,Black Cotton Pant,Black Cotton Pant,in stock,new,https://www.prathiksham.in/store/item/Black+Cotton+Pant?id=153,https://www.prathiksham.in/aalam/stock/item/153/image/_/face-img,Prathiksham,Black,100% Premium Viscose,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
A1-00B-001-M,Black Cotton Pant,Black Cotton Pant,in stock,new,https://www.prathiksham.in/store/item/Black+Cotton+Pant?id=154,https://www.prathiksham.in/aalam/stock/item/154/image/_/face-img,Prathiksham,Black,100% Premium Viscose,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
A1-00B-001-L,Black Cotton Pant,Black Cotton Pant,in stock,new,https://www.prathiksham.in/store/item/Black+Cotton+Pant?id=155,https://www.prathiksham.in/aalam/stock/item/155/image/_/face-img,Prathiksham,Black,100% Premium Viscose,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
A1-00B-001-XL,Black Cotton Pant,Black Cotton Pant,in stock,new,https://www.prathiksham.in/store/item/Black+Cotton+Pant?id=156,https://www.prathiksham.in/aalam/stock/item/156/image/_/face-img,Prathiksham,Black,100% Premium Viscose,Solid,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
A1-00B-001-XXL,Black Cotton Pant,Black Cotton Pant,in stock,new,https://www.prathiksham.in/store/item/Black+Cotton+Pant?id=157,https://www.prathiksham.in/aalam/stock/item/157/image/_/face-img,Prathiksham,Black,100% Premium Viscose,Solid,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
A1-00B-002-S,Pink Cotton Pant,Pink Cotton Pant,in stock,new,https://www.prathiksham.in/store/item/Pink+Cotton+Pant?id=158,https://www.prathiksham.in/aalam/stock/item/158/image/_/face-img,Prathiksham,DeepPink,100% Premium Viscose,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
A1-00B-002-M,Pink Cotton Pant,Pink Cotton Pant,in stock,new,https://www.prathiksham.in/store/item/Pink+Cotton+Pant?id=159,https://www.prathiksham.in/aalam/stock/item/159/image/_/face-img,Prathiksham,DeepPink,100% Premium Viscose,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
A1-00B-002-L,Pink Cotton Pant,Pink Cotton Pant,in stock,new,https://www.prathiksham.in/store/item/Pink+Cotton+Pant?id=160,https://www.prathiksham.in/aalam/stock/item/160/image/_/face-img,Prathiksham,DeepPink,100% Premium Viscose,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
A1-00B-002-XL,Pink Cotton Pant,Pink Cotton Pant,in stock,new,https://www.prathiksham.in/store/item/Pink+Cotton+Pant?id=161,https://www.prathiksham.in/aalam/stock/item/161/image/_/face-img,Prathiksham,DeepPink,100% Premium Viscose,Solid,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
A1-00B-002-XXL,Pink Cotton Pant,Pink Cotton Pant,in stock,new,https://www.prathiksham.in/store/item/Pink+Cotton+Pant?id=162,https://www.prathiksham.in/aalam/stock/item/162/image/_/face-img,Prathiksham,DeepPink,100% Premium Viscose,Solid,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
A1-00B-003-S,Blue Cotton Pant,Blue Cotton Pant,in stock,new,https://www.prathiksham.in/store/item/Blue+Cotton+Pant?id=163,https://www.prathiksham.in/aalam/stock/item/163/image/_/face-img,Prathiksham,Blue,100% Premium Viscose,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
A1-00B-003-M,Blue Cotton Pant,Blue Cotton Pant,in stock,new,https://www.prathiksham.in/store/item/Blue+Cotton+Pant?id=164,https://www.prathiksham.in/aalam/stock/item/164/image/_/face-img,Prathiksham,Blue,100% Premium Viscose,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
A1-00B-003-L,Blue Cotton Pant,Blue Cotton Pant,in stock,new,https://www.prathiksham.in/store/item/Blue+Cotton+Pant?id=165,https://www.prathiksham.in/aalam/stock/item/165/image/_/face-img,Prathiksham,Blue,100% Premium Viscose,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,899.0 INR
